simulator-1  | 2026-06-27T16:16:13.199530731Z Operations to perform:
migrate-1            | 2026-06-27T16:04:09.023908510Z psql:distributed-backend/src/trade-settlement/migrations/0001_settlement_schema.sql:510: NOTICE:  trigger "item_stack_ledger_insert_integrity_trigger" for relation "item_stack_ledger" does not exist, skipping
migrate-1            | 2026-06-27T16:04:09.025050242Z CREATE TRIGGER
rabbitmq-1           | 2026-06-27T16:04:13.026415037Z 2026-06-27 16:04:13.025696+00:00 [info] <0.254.0> Running boot step rabbit_auth_mechanism_amqplain defined by app rabbit[0m
migrate-1            | 2026-06-27T16:04:09.038676373Z CREATE TABLE
api-gateway-1        | 2026-06-27T16:16:40.923964320Z {"timestamp":"2026-06-27T16:16:40.923776684Z","level":"INFO","msg":"udp packet received","service.name":"api-gateway","service.version":"local","service.language":"go","observability.run_id":"local-20260627T161230Z-9e14916a-cc3bea","remote":"172.20.0.9","bytes":581}
migrate-1            | 2026-06-27T16:04:09.043170745Z CREATE INDEX
migrate-1            | 2026-06-27T16:04:09.047705911Z CREATE INDEX
api-gateway-1        | 2026-06-27T16:16:40.942521074Z {"timestamp":"2026-06-27T16:16:40.942308724Z","level":"INFO","msg":"udp downstream call succeeded","service.name":"api-gateway","service.version":"local","service.language":"go","observability.run_id":"local-20260627T161230Z-9e14916a-cc3bea","remote":"172.20.0.9","interaction_id":"issue-66a2bd55-83fe-459a-a733-0dfcae51edd0","duration_ms":18}
migrate-1            | 2026-06-27T16:04:09.052044570Z CREATE INDEX
migrate-1            | 2026-06-27T16:04:09.057174646Z CREATE INDEX
rabbitmq-1           | 2026-06-27T16:04:13.026424832Z 2026-06-27 16:04:13.025792+00:00 [info] <0.254.0> Running boot step rabbit_auth_mechanism_cr_demo defined by app rabbit[0m
migrate-1            | 2026-06-27T16:04:09.061842108Z CREATE INDEX
otel-collector-1     | 2026-06-27T16:16:45.900293362Z {"level":"info","ts":"2026-06-27T16:16:45.899Z","msg":"Logs","resource":{"service.instance.id":"e979d08d-b420-4a55-8be8-ee111fab52ef","service.name":"otelcol-contrib","service.version":"0.153.0"},"otelcol.component.id":"debug","otelcol.component.kind":"exporter","otelcol.signal":"logs","resource logs":2,"log records":7}
api-gateway-1        | 2026-06-27T16:16:40.957856208Z {"timestamp":"2026-06-27T16:16:40.957645699Z","level":"INFO","msg":"udp packet received","service.name":"api-gateway","service.version":"local","service.language":"go","observability.run_id":"local-20260627T161230Z-9e14916a-cc3bea","remote":"172.20.0.9","bytes":593}
migrate-1            | 2026-06-27T16:04:09.065898305Z CREATE INDEX
rabbitmq-1           | 2026-06-27T16:04:13.026427868Z 2026-06-27 16:04:13.025854+00:00 [info] <0.254.0> Running boot step rabbit_auth_mechanism_plain defined by app rabbit[0m
rabbitmq-1           | 2026-06-27T16:04:13.026564367Z 2026-06-27 16:04:13.025889+00:00 [info] <0.254.0> Running boot step rabbit_exchange_type_direct defined by app rabbit[0m
api-gateway-1        | 2026-06-27T16:16:41.020140199Z {"timestamp":"2026-06-27T16:16:41.019964393Z","level":"INFO","msg":"udp downstream call succeeded","service.name":"api-gateway","service.version":"local","service.language":"go","observability.run_id":"local-20260627T161230Z-9e14916a-cc3bea","remote":"172.20.0.9","interaction_id":"accept-retry-93882916-438e-4ef1-9cc4-25020d6bc7bb","duration_ms":62}
migrate-1            | 2026-06-27T16:04:09.070958686Z CREATE INDEX
migrate-1            | 2026-06-27T16:04:09.076666616Z CREATE INDEX
migrate-1            | 2026-06-27T16:04:09.082281473Z CREATE INDEX
otel-collector-1     | 2026-06-27T16:16:45.900331599Z {"level":"info","ts":"2026-06-27T16:16:45.900Z","msg":"ResourceLog #0 process.runtime.description=rustc 1.96.0 (ac68faa20 2026-05-25) service.namespace=eve-trade deployment.environment=integration observability.run_id=local-20260627T161230Z-9e14916a-cc3bea process.command_args=[\"/app/trade-settlement\"] process.runtime.version=1.96.0 telemetry.sdk.name=opentelemetry process.pid=1 host.arch=x86_64 telemetry.sdk.version=0.31.0 os.type=linux service.version=0.1.0 telemetry.sdk.language=rust service.language=rust service.name=trade-settlement deployment.environment.name=Prod process.runtime.name=rustc\nScopeLog #0 trade_settlement::executor\nsettlement step failed and business savepoint was rolled back settlement_batch_id=58ff37a9-0e57-4e94-94b2-86fb50fdeba7 settlement_step_id=4d00ba3a-a9cd-49a1-8b67-478ff9c3a722 failure_code=INSUFFICIENT_FUNDS error.message=insufficient funds: wallet ce134ec6-1876-49ec-94f7-32ef33dfde7a has 50, requested 100 rollback.performed=true\nsettlement step failed and business savepoint was rolled back settlement_batch_id=dfedbca1-e2ff-47ee-a633-ac18873c53a1 settlement_step_id=094273e5-121f-4eb7-a801-11bd83246314 failure_code=INSUFFICIENT_FUNDS error.message=insufficient funds: wallet 185c56f6-c628-4c35-b6c7-e2691fb782ae has 50, requested 100 rollback.performed=true\nsettlement step failed and business savepoint was rolled back settlement_batch_id=79f7421d-3da8-4902-9101-a26d126905fb settlement_step_id=e768396a-6d9a-4f25-9e38-51113dc36262 failure_code=INSUFFICIENT_FUNDS error.message=insufficient funds: wallet 84faba4b-66fd-454f-a522-471ab26166fa has 50, requested 100 rollback.performed=true\nsettlement step failed and business savepoint was rolled back settlement_batch_id=00bf853f-1a61-4d84-a37e-c01ef9f73433 settlement_step_id=4c26ac0a-add2-4878-b412-6c8d10f2311f failure_code=INSUFFICIENT_FUNDS error.message=insufficient funds: wallet 8ac38bd5-cd23-4218-9c77-89a93c496f74 has 50, requested 100 rollback.performed=true\nResourceLog #1 process.runtime.description=rustc 1.96.0 (ac68faa20 2026-05-25) service.namespace=eve-trade deployment.environment=integration observability.run_id=local-20260627T161230Z-9e14916a-cc3bea process.command_args=[\"/app/trade-settlement\"] process.runtime.version=1.96.0 telemetry.sdk.name=opentelemetry process.pid=1 host.arch=x86_64 telemetry.sdk.version=0.31.0 os.type=linux service.version=0.1.0 telemetry.sdk.language=rust service.language=rust service.name=trade-settlement deployment.environment.name=Prod process.runtime.name=rustc\nScopeLog #1 trade_settlement::executor\nsettlement step failed and business savepoint was rolled back settlement_batch_id=9a33f9c0-4089-4f44-87e2-f224e13ec4cc settlement_step_id=b7b3d948-cadb-4a8e-8863-3a8fca2a4679 failure_code=INSUFFICIENT_FUNDS error.message=insufficient funds: wallet 9018c6ce-542c-4326-897f-931f3459bac9 has 50, requested 100 rollback.performed=true\nsettlement step failed and business savepoint was rolled back settlement_batch_id=46122299-9f6f-4abb-a191-6970bd0f565e settlement_step_id=481ac04e-b622-4b04-a14f-75ddeb0726dc failure_code=INSUFFICIENT_FUNDS error.message=insufficient funds: wallet 5055af6d-bbe4-4929-b929-e8d11ff431c3 has 50, requested 100 rollback.performed=true\nsettlement step failed and business savepoint was rolled back settlement_batch_id=cabd256d-7864-4004-986d-a94ce2bf8dfc settlement_step_id=a40a2f51-304c-4718-9c3f-261f48eb9645 failure_code=INSUFFICIENT_FUNDS error.message=insufficient funds: wallet 6c8d0fa5-5502-48de-acbc-9b6381239214 has 50, requested 100 rollback.performed=true\n","resource":{"service.instance.id":"e979d08d-b420-4a55-8be8-ee111fab52ef","service.name":"otelcol-contrib","service.version":"0.153.0"},"otelcol.component.id":"debug","otelcol.component.kind":"exporter","otelcol.signal":"logs"}
migrate-1            | 2026-06-27T16:04:09.086594269Z CREATE INDEX
migrate-1            | 2026-06-27T16:04:09.090211280Z CREATE INDEX
api-gateway-1        | 2026-06-27T16:16:41.037041453Z {"timestamp":"2026-06-27T16:16:41.036785292Z","level":"INFO","msg":"udp packet received","service.name":"api-gateway","service.version":"local","service.language":"go","observability.run_id":"local-20260627T161230Z-9e14916a-cc3bea","remote":"172.20.0.9","bytes":593}
rabbitmq-1           | 2026-06-27T16:04:13.026666158Z 2026-06-27 16:04:13.025983+00:00 [info] <0.254.0> Running boot step rabbit_exchange_type_fanout defined by app rabbit[0m
api-gateway-1        | 2026-06-27T16:16:41.037065676Z {"timestamp":"2026-06-27T16:16:41.036986623Z","level":"WARN","msg":"udp packet replay rejected","service.name":"api-gateway","service.version":"local","service.language":"go","observability.run_id":"local-20260627T161230Z-9e14916a-cc3bea","remote":"172.20.0.9","interaction_id":"accept-retry-93882916-438e-4ef1-9cc4-25020d6bc7bb"}
rabbitmq-1           | 2026-06-27T16:04:13.026827434Z 2026-06-27 16:04:13.026110+00:00 [info] <0.254.0> Running boot step rabbit_exchange_type_headers defined by app rabbit[0m
api-gateway-1        | 2026-06-27T16:16:41.247693934Z {"timestamp":"2026-06-27T16:16:41.247254454Z","level":"INFO","msg":"udp packet received","service.name":"api-gateway","service.version":"local","service.language":"go","observability.run_id":"local-20260627T161230Z-9e14916a-cc3bea","remote":"172.20.0.9","bytes":581}
migrate-1            | 2026-06-27T16:04:09.102032628Z CREATE INDEX
api-gateway-1        | 2026-06-27T16:16:41.264963520Z {"timestamp":"2026-06-27T16:16:41.264770045Z","level":"INFO","msg":"udp downstream call succeeded","service.name":"api-gateway","service.version":"local","service.language":"go","observability.run_id":"local-20260627T161230Z-9e14916a-cc3bea","remote":"172.20.0.9","interaction_id":"issue-1ad86582-be44-4559-8901-1dee3cac410a","duration_ms":17}
otel-collector-1     | 2026-06-27T16:16:45.909020032Z {"level":"info","ts":"2026-06-27T16:16:45.908Z","msg":"Traces","resource":{"service.instance.id":"e979d08d-b420-4a55-8be8-ee111fab52ef","service.name":"otelcol-contrib","service.version":"0.153.0"},"otelcol.component.id":"debug","otelcol.component.kind":"exporter","otelcol.signal":"traces","resource spans":1,"spans":156}
api-gateway-1        | 2026-06-27T16:16:41.283858332Z {"timestamp":"2026-06-27T16:16:41.28364862Z","level":"INFO","msg":"udp packet received","service.name":"api-gateway","service.version":"local","service.language":"go","observability.run_id":"local-20260627T161230Z-9e14916a-cc3bea","remote":"172.20.0.9","bytes":593}
api-gateway-1        | 2026-06-27T16:16:41.313556326Z {"timestamp":"2026-06-27T16:16:41.313336662Z","level":"INFO","msg":"udp downstream call succeeded","service.name":"api-gateway","service.version":"local","service.language":"go","observability.run_id":"local-20260627T161230Z-9e14916a-cc3bea","remote":"172.20.0.9","interaction_id":"accept-retry-95e1a2db-423b-412c-8f6f-54df01787ea3","duration_ms":29}
api-gateway-1        | 2026-06-27T16:16:41.338170071Z {"timestamp":"2026-06-27T16:16:41.337973086Z","level":"INFO","msg":"udp packet received","service.name":"api-gateway","service.version":"local","service.language":"go","observability.run_id":"local-20260627T161230Z-9e14916a-cc3bea","remote":"172.20.0.9","bytes":593}
api-gateway-1        | 2026-06-27T16:16:41.338411080Z {"timestamp":"2026-06-27T16:16:41.338190195Z","level":"WARN","msg":"udp packet replay rejected","service.name":"api-gateway","service.version":"local","service.language":"go","observability.run_id":"local-20260627T161230Z-9e14916a-cc3bea","remote":"172.20.0.9","interaction_id":"accept-retry-95e1a2db-423b-412c-8f6f-54df01787ea3"}
api-gateway-1        | 2026-06-27T16:16:41.596596987Z {"timestamp":"2026-06-27T16:16:41.596384764Z","level":"INFO","msg":"udp packet received","service.name":"api-gateway","service.version":"local","service.language":"go","observability.run_id":"local-20260627T161230Z-9e14916a-cc3bea","remote":"172.20.0.9","bytes":581}
api-gateway-1        | 2026-06-27T16:16:41.623382102Z {"timestamp":"2026-06-27T16:16:41.623071489Z","level":"INFO","msg":"udp downstream call succeeded","service.name":"api-gateway","service.version":"local","service.language":"go","observability.run_id":"local-20260627T161230Z-9e14916a-cc3bea","remote":"172.20.0.9","interaction_id":"issue-859f1d71-0555-4dc8-823f-d2a8d272a95c","duration_ms":26}
api-gateway-1        | 2026-06-27T16:16:41.643411089Z {"timestamp":"2026-06-27T16:16:41.642593291Z","level":"INFO","msg":"udp packet received","service.name":"api-gateway","service.version":"local","service.language":"go","observability.run_id":"local-20260627T161230Z-9e14916a-cc3bea","remote":"172.20.0.9","bytes":467}
api-gateway-1        | 2026-06-27T16:16:41.707698648Z {"timestamp":"2026-06-27T16:16:41.707476111Z","level":"INFO","msg":"udp downstream call succeeded","service.name":"api-gateway","service.version":"local","service.language":"go","observability.run_id":"local-20260627T161230Z-9e14916a-cc3bea","remote":"172.20.0.9","interaction_id":"cancel-retry-bbb23c6b-63a4-40e6-abc0-c4c72db9f576","duration_ms":64}
api-gateway-1        | 2026-06-27T16:16:41.775284711Z {"timestamp":"2026-06-27T16:16:41.775078049Z","level":"INFO","msg":"udp packet received","service.name":"api-gateway","service.version":"local","service.language":"go","observability.run_id":"local-20260627T161230Z-9e14916a-cc3bea","remote":"172.20.0.9","bytes":467}
api-gateway-1        | 2026-06-27T16:16:41.775323626Z {"timestamp":"2026-06-27T16:16:41.775224332Z","level":"WARN","msg":"udp packet replay rejected","service.name":"api-gateway","service.version":"local","service.language":"go","observability.run_id":"local-20260627T161230Z-9e14916a-cc3bea","remote":"172.20.0.9","interaction_id":"cancel-retry-bbb23c6b-63a4-40e6-abc0-c4c72db9f576"}
api-gateway-1        | 2026-06-27T16:16:42.002077458Z {"timestamp":"2026-06-27T16:16:42.001803246Z","level":"INFO","msg":"udp packet received","service.name":"api-gateway","service.version":"local","service.language":"go","observability.run_id":"local-20260627T161230Z-9e14916a-cc3bea","remote":"172.20.0.9","bytes":590}
api-gateway-1        | 2026-06-27T16:16:42.017914664Z {"timestamp":"2026-06-27T16:16:42.017651822Z","level":"INFO","msg":"udp downstream call succeeded","service.name":"api-gateway","service.version":"local","service.language":"go","observability.run_id":"local-20260627T161230Z-9e14916a-cc3bea","remote":"172.20.0.9","interaction_id":"issue-conflict-656a10fd-0072-480d-b75d-c6f661fdd181","duration_ms":15}
api-gateway-1        | 2026-06-27T16:16:42.032574392Z {"timestamp":"2026-06-27T16:16:42.032264207Z","level":"INFO","msg":"udp packet received","service.name":"api-gateway","service.version":"local","service.language":"go","observability.run_id":"local-20260627T161230Z-9e14916a-cc3bea","remote":"172.20.0.9","bytes":590}
api-gateway-1        | 2026-06-27T16:16:42.032602409Z {"timestamp":"2026-06-27T16:16:42.032489327Z","level":"WARN","msg":"udp packet replay rejected","service.name":"api-gateway","service.version":"local","service.language":"go","observability.run_id":"local-20260627T161230Z-9e14916a-cc3bea","remote":"172.20.0.9","interaction_id":"issue-conflict-656a10fd-0072-480d-b75d-c6f661fdd181"}
api-gateway-1        | 2026-06-27T16:16:42.236306542Z {"timestamp":"2026-06-27T16:16:42.236086149Z","level":"INFO","msg":"udp packet received","service.name":"api-gateway","service.version":"local","service.language":"go","observability.run_id":"local-20260627T161230Z-9e14916a-cc3bea","remote":"172.20.0.9","bytes":582}
api-gateway-1        | 2026-06-27T16:16:42.254062658Z {"timestamp":"2026-06-27T16:16:42.253863569Z","level":"INFO","msg":"udp downstream call succeeded","service.name":"api-gateway","service.version":"local","service.language":"go","observability.run_id":"local-20260627T161230Z-9e14916a-cc3bea","remote":"172.20.0.9","interaction_id":"issue-b33e46ce-3401-417d-9db5-ac43d652cbbf","duration_ms":17}
api-gateway-1        | 2026-06-27T16:16:42.269081169Z {"timestamp":"2026-06-27T16:16:42.268881233Z","level":"INFO","msg":"udp packet received","service.name":"api-gateway","service.version":"local","service.language":"go","observability.run_id":"local-20260627T161230Z-9e14916a-cc3bea","remote":"172.20.0.9","bytes":596}
